clause,true_label,output
"Khan Academy, in its sole discretion, for any or no reason, and without penalty, may suspend or terminate any account (or any part thereof) you may have with Khan Academy or your use of the Services",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Khan Academy, in its sole discretion, for any or no reason, and without penalty, may suspend or terminate any account (or any part thereof) you may have with Khan Academy or your use of the Services""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair."", ""violated_statute"": ""None""}

{""risk_status"": ""Gray"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but user control is still possible."", ""violated_statute"": ""None""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."","
"When you use a location-enabled device, we may collect and process information about your approximate location, like the GPS signals sent by a mobile device.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""When you use a location-enabled device, we may collect and process information about your approximate location, like the GPS signals sent by a mobile device.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may affect user tracking and user privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is generally fair."", ""violated_statute"": ""None""}

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect user tracking and"
"In the event that Khan Academy is involved in a merger, acquisition, bankruptcy, change of control, or any form of sale of some or all of our assets, your personal information may be transferred or disclosed in connection with such business transaction.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""In the event that Khan Academy is involved in a merger, acquisition, bankruptcy, change of control, or any form of sale of some or all of our assets, your personal information may be transferred or disclosed in connection with such business transaction.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
Tapas Media reserves the right to remove Content without prior notice.,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Tapas Media reserves the right to remove Content without prior notice.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""Transparency"", ""explanation"": ""This clause may negatively affect user understanding of the service."", ""violated_statute"": ""None""}

{""risk_status"": ""Fair"", ""dark_pattern_category"": ""None"", ""explanation"": ""This clause is fair"
Tapas Media reserves the right to discontinue any aspect of the Service at any time.,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Tapas Media reserves the right to discontinue any aspect of the Service at any time.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair."", ""violated_statute"": ""None""}

{""risk_status"": ""Gray"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but user control is still possible."", ""violated_statute"": ""None""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."","
THE WEBSITE IS NOT AVAILABLE TO (A) ANY USERS PREVIOUSLY SUSPENDED OR REMOVED FROM THE WEBSITE BY KHAN ACADEMY,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""THE WEBSITE IS NOT AVAILABLE TO (A) ANY USERS PREVIOUSLY SUSPENDED OR REMOVED FROM THE WEBSITE BY KHAN ACADEMY""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause is general and may negatively affect user rights."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking & privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect"
"Internet service provider (ISP), referring/exit pages,",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Internet service provider (ISP), referring/exit pages,""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may affect user tracking and user privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This"
"Khan Academy does not endorse any User Content or any opinion, recommendation or advice expressed therein",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Khan Academy does not endorse any User Content or any opinion, recommendation or advice expressed therein""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""None""}"
"YOU UNDERSTAND AND AGREE THAT YOUR USE, ACCESS, DOWNLOAD, OR OTHERWISE OBTAINING OF CONTENT, WEBSITE MATERIALS, SOFTWARE, OR DATA THROUGH THE WEBSITE (INCLUDING THROUGH ANY API'S) IS AT YOUR OWN DISCRETION AND RISK, AND THAT YOU WILL BE SOLELY RESPONSIBLE FOR ANY DAMAGE TO YOUR PROPERTY (INCLUDING YOUR COMPUTER SYSTEM) OR LOSS OF DATA THAT RESULTS THEREFROM.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""YOU UNDERSTAND AND AGREE THAT YOUR USE, ACCESS, DOWNLOAD, OR OTHERWISE OBTAINING OF CONTENT, WEBSITE MATERIALS, SOFTWARE, OR DATA THROUGH THE WEBSITE (INCLUDING THROUGH ANY API'S) IS AT YOUR OWN DISCRETION AND RISK, AND THAT YOU WILL BE SOLELY RESPONSIBLE FOR ANY DAMAGE TO YOUR PROPERTY (INCLUDING YOUR COMPUTER SYSTEM) OR LOSS OF DATA THAT RESULTS THEREFROM.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Steps to take"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""None""}"
"Khan Academy may also in its sole discretion and at any time discontinue providing access to the Services, or any part thereof, with or without notice.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Khan Academy may also in its sole discretion and at any time discontinue providing access to the Services, or any part thereof, with or without notice.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair."", ""violated_statute"": ""None""}

{""risk_status"": ""Gray"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but user control is still possible."", ""violated_statute"": ""None""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."","
